CoFe2O4,3.01
Fe3O4,22.38
CoFe2O4,2.54
CoFe2O4,2.54
Fe3O4,19.03
Fe3O4,19.59
Fe3O4,23.34
Fe3O4,7.5
Fe3O4,13
Fe3O4,46
Fe3O4,81
Fe3O4,282
Fe3O4,416
CoFe2O4,11
CoFe2O4,11
CoFe2O4,11
CoFe2O4,9
CoFe2O4,9
CoFe2O4,9
Zn0.8Mn0.2Fe2O4,17.6
Co0.2Zn0.6Mn0.2Fe2O4,14.8
Co0.3Zn0.5Mn0.2Fe2O4,14.3
Co0.4Zn0.4Mn0.2Fe2O4,16
Co0.5Zn0.3Mn0.2Fe2O4,15
Co0.5Zn0.5Fe2O4,14.3
Ca0.1Co0.4Zn0.5Fe2O4,13.8
Ca0.15Co0.35Zn0.5Fe2O4,13.8
Ca0.2Co0.3Zn0.5Fe2O4,12.4
Fe3O4,12.5
Fe3O4,12.5
Fe3O4,12.5
Fe3O4,14.1
Fe3O4,14.1
Fe3O4,124
Fe3O4,124
Fe3O4,124
Fe3O4,124
Fe3O4,124
Fe3O4,124
Fe3O4,15.8
Fe3O4,50
Fe3O4,50
Fe3O4,50
Fe3O4,50
Fe3O4,50
Fe3O4,50
La0.73Sr0.27MnO3,32
La0.7Sr0.3MnO3,32
La0.67Sr0.33MnO3,30
La0.73Sr0.27MnO4,38
La0.7Sr0.3MnO4,33
La0.67Sr0.33MnO4,35
Fe3O4,65
Fe3O4,65
Fe0.6Mn0.4O,100
Fe3O4,10
Fe3O4,11
Fe3O4,6.9
Fe3O4,9.6
Fe3O4,10.5
Fe3O4,10
Fe3O4,11
CoFe2O4,13.1
CoFe2O4,13.1
CoFe2O4,13.1
CoFe2O4,13.3
CoFe2O4,13.3
CoFe2O4,13.3
CoFe2O4,2.54
CoFe2O4,2.54
Fe3O4,19.03
Fe3O4,19.59
Fe3O4,23.34
Fe3O4,14
?-Fe2O3,20
Fe3O4,18
Fe3O4,11.2
Fe3O4,18.4
Co0.7Ca0.3Fe2O4,13.9
Co0.7Ca0.3Fe2O4,13.9
Co0.7Ca0.3Fe2O4,13.9
Mn0.8Zn0.2Fe2O4,6
Mn0.8Zn0.2Fe1.985Ce0.015O4,6
Mn0.8Zn0.2Fe1.970Ce0.030O4,6
Mn0.8Zn0.2Fe1.950Ce0.050O4,6
Mn0.8Zn0.2Fe1.900Ce0.100O4,6
Fe3O4,19
Fe3O4,19
Fe3O4,6.9
Fe3O4,9.6
Fe3O4,10.5
CoFe2O4,13.1
CoFe2O4,13.1
CoFe2O4,13.1
CoFe2O4,13.3
CoFe2O4,13.3
CoFe2O4,13.3
Fe3O4,11.7
Fe3O4,12.46
Fe3O4,8.78
Fe3O4,13.89
Fe3O4,22.38
CoFe2O4,2.54
CoFe2O4,2.54
Fe3O4,19.03
Fe3O4,19.59
Fe3O4,23.34
CuFe2O4,13.4
CuFe2O4,8.4
CuFe2O4,13.4
CuFe2O4,13.4
MnFe2O4,40
MnFe2O4,10
CoFe2O4,26.5
MnFe2O4,16.1
Fe3O4,12.2
Fe3O4,10.2
Fe3O4,9.06
Fe3O4,10.51
Fe3O4,10.31
CoFe2O4,5.1
CoFe2O4,5.1
CoFe2O4,4.5
CoFe2O4,4.5
Fe3O4,10
Mn0.2Zn0.8Fe2O4,13.5
Mn0.5Zn0.5Fe2O4,13.5
Mn0.8Zn0.2Fe2O4,13.5
Mn0.2Zn0.8Fe2O4,13.5
Mn0.5Zn0.5Fe2O4,13.5
Mn0.8Zn0.2Fe2O4,13.5
MgFe2O4,25
MgFe2O4,25
Co0.4Zn0.6Fe2O4,8
Mn0.4Zn0.6Fe2O4,12
Ni0.4Zn0.6Fe2O4,14
β-NaFeO2,37
MnFe2O4,13
MnFe2O4,13
Fe3O4,20
Fe3O4,6
Fe3O4,10
Fe3O4,20
Fe3O4,6
Fe3O4,10
Fe3O4,10
Fe3O4,10
Fe3O4,10
Fe3O4,10
CoFe2O4,13.1
CoFe2O4,13.1
CoFe2O4,13.1
CoFe2O4,13.3
CoFe2O4,13.3
CoFe2O4,13.3
CuFe2O4,13.4
CuFe2O4,8.4
MnFe2O4,31
MnFe2O4,31
MnFe2O4,31
Mn0.5Zn0.5Fe2O4,32
Mn0.5Zn0.5Fe2O4,32
Mn0.5Zn0.5Fe2O4,32
Mn0.5Zn0.5Fe2O4,32
CoFe2O4,33
CoFe2O4,33
CoFe2O4,33
CoFe2O4,33
Co0.5Zn0.5Fe2O4,51
Co0.5Zn0.5Fe2O4,51
Co0.5Zn0.5Fe2O4,51
Fe3O4,12.46
Fe3O4,8.78
Fe3O4,13.89
CoFe2O4,2.54
CoFe2O4,2.54
